model,family,wnid,name,acc_clean,acc_clean_top5,mPC_top1,mPC_top5,abs_drop,rel_drop,mce_class,rmce_class,sev_slope,prob_clean,prob_corr,drop_noise,drop_blur,drop_weather,drop_digital,acc_noise,acc_blur,acc_weather,acc_digital,brightness,contrast,colorfulness,saturation,hf_ratio,edge_strength,entropy,margin_clean,pred_entropy_clean,n_confusable
vit_b_32,ViT,n03447721,gong,0.78,0.92,0.6578666666666667,0.8184,0.12213333333333332,0.15658119658119654,0.3421333333333333,0.6022670488914604,-0.0548,0.46956226248992605,0.3770822080957145,0.11066666666666669,0.18100000000000005,0.09999999999999998,0.09399999999999997,0.6693333333333333,0.599,0.68,0.686,0.46884060502052305,0.22232479214668274,0.1323027940094471,0.2944574847817421,0.012707354857120663,0.03693886913359165,7.236593198697936,0.315087,1.0662948521546536,7
vit_b_32,ViT,n02112137,chow,0.86,0.94,0.7256,0.8589333333333333,0.13439999999999996,0.15627906976744182,0.2744,0.6627567524919127,-0.05613333333333333,0.7402191249560565,0.5007425628600274,0.09999999999999998,0.27,0.13,0.029000000000000026,0.76,0.59,0.73,0.831,0.46920966506004336,0.1899978545308113,0.17775577515363694,0.36091104745864866,0.00957214282359928,0.036324621215462684,7.333597348728449,0.7699848000000001,0.37716647320582597,8
vit_b_32,ViT,n02102177,Welsh_springer_spaniel,0.92,1.0,0.7770666666666667,0.9437333333333333,0.14293333333333336,0.15536231884057972,0.22293333333333332,0.7048365463009233,-0.07626666666666666,0.7684891283512115,0.5199305127413264,0.08933333333333338,0.2230000000000001,0.17900000000000005,0.06700000000000006,0.8306666666666667,0.697,0.741,0.853,0.4718051326274872,0.21911419063806534,0.14695002913475036,0.3450558888912201,0.011009767637588083,0.04432199843227863,7.475843015360494,0.7156394,0.5123510834217144,3
vit_b_32,ViT,n02488702,colobus,0.86,0.92,0.7264,0.8472,0.13359999999999994,0.15534883720930226,0.27359999999999995,0.6588117718223179,-0.06439999999999999,0.7175987540557981,0.5158099569738144,0.1373333333333333,0.17499999999999993,0.124,0.09899999999999998,0.7226666666666667,0.685,0.736,0.761,0.3904533749818802,0.24579865634441375,0.10379476204514504,0.25595238178968427,0.014993788236752152,0.04155599419027567,7.420537063695153,0.7590404000000001,0.32941448377400284,8
vit_b_32,ViT,n01614925,bald_eagle,0.96,1.0,0.8112,0.9362666666666667,0.14879999999999993,0.15499999999999994,0.18879999999999997,0.7337664045446174,-0.05706666666666669,0.8261243975162507,0.6187430666826549,0.08533333333333326,0.21899999999999997,0.18599999999999994,0.08899999999999997,0.8746666666666667,0.741,0.774,0.871,0.4350382190942764,0.21954088866710664,0.12625909879803657,0.2436562103033066,0.01596871013753116,0.033534788712859157,6.240897076628117,0.8180602,0.23952888806113015,2
vit_b_32,ViT,n03942813,ping-pong_ball,0.82,0.88,0.6933333333333334,0.7968,0.1266666666666666,0.15447154471544708,0.30666666666666664,0.6246219393524969,-0.06373333333333334,0.717023899438791,0.49900997839118744,0.1359999999999999,0.10799999999999998,0.15399999999999991,0.11099999999999999,0.684,0.712,0.666,0.709,0.40125365674495694,0.21113724321126937,0.26047732651233674,0.3762923491001129,0.015634328601881863,0.03782275538891554,7.3115045120847295,0.7208742000000001,0.4636943791954246,9
vit_b_32,ViT,n02493509,titi,0.6,0.98,0.5074666666666666,0.8442666666666667,0.09253333333333336,0.15422222222222226,0.4925333333333334,0.456302764116456,-0.05826666666666667,0.5055995528213679,0.35481211993019873,0.128,0.11299999999999999,0.128,0.010000000000000009,0.472,0.487,0.472,0.59,0.39186453461647036,0.21276131987571717,0.17688639104366302,0.4186749792098999,0.020855933018028735,0.0437936307489872,7.3938011330050974,0.5689414,0.7610596994462868,10
vit_b_32,ViT,n02094258,Norwich_terrier,0.68,1.0,0.5752,0.8890666666666667,0.1048,0.15411764705882353,0.42479999999999996,0.5167924677169082,-0.06186666666666668,0.5514326495304703,0.3588951634499516,0.1866666666666667,0.03500000000000003,0.16800000000000004,0.050000000000000044,0.49333333333333335,0.645,0.512,0.63,0.4140594816207886,0.197778337597847,0.15584298789501191,0.37065724581480025,0.012532598683610558,0.038311414197087286,7.418708242229069,0.5888564000000001,0.7819605700754658,7
vit_b_32,ViT,n02317335,starfish,0.9,0.96,0.7613333333333333,0.8624,0.13866666666666672,0.1540740740740741,0.2386666666666667,0.6837966493964183,-0.05906666666666664,0.7514425894722808,0.536832508011948,0.09466666666666668,0.29100000000000004,0.07600000000000007,0.08200000000000007,0.8053333333333333,0.609,0.824,0.818,0.42582055926322937,0.19870368748903275,0.20470928952097892,0.3743364241719246,0.03004084818996489,0.05929538726806641,7.2820772705665675,0.7563589999999999,0.3045313549794604,6
vit_b_32,ViT,n12985857,coral_fungus,0.98,0.98,0.8290666666666666,0.9133333333333333,0.15093333333333336,0.1540136054421769,0.17093333333333338,0.7442863529968705,-0.06360000000000002,0.834886033795774,0.5737817658871276,0.08533333333333326,0.377,0.07199999999999995,0.052999999999999936,0.8946666666666667,0.603,0.908,0.927,0.4123975056409836,0.21932920426130295,0.1670568434894085,0.3901027011871338,0.021788155790418387,0.05434079468250275,7.481090858493314,0.8222233999999999,0.18223249347560358,2
vit_b_32,ViT,n03637318,lampshade,0.52,0.86,0.44026666666666664,0.7682666666666667,0.07973333333333338,0.1533333333333334,0.5597333333333334,0.39318307340294056,-0.03253333333333334,0.40282107856706717,0.2739442158213933,-0.033333333333333326,0.136,0.11399999999999999,0.07400000000000001,0.5533333333333333,0.384,0.406,0.446,0.38246127843856814,0.21396551609039308,0.22052090302109717,0.509356505870819,0.015135231614112853,0.03205297701060772,7.044763615246105,0.39529800000000004,1.0458250992848364,12
vit_b_32,ViT,n02280649,cabbage_butterfly,0.94,1.0,0.7962666666666667,0.9429333333333333,0.14373333333333327,0.15290780141843965,0.20373333333333332,0.7087815269705176,-0.07226666666666667,0.8175519448518753,0.5493080684986276,0.2506666666666666,0.17299999999999993,0.09799999999999998,0.07999999999999996,0.6893333333333334,0.767,0.842,0.86,0.43577009677886963,0.2257572615146637,0.19306404680013656,0.4593444532155991,0.014849688615649939,0.03854701109230518,7.3233317187906675,0.8182354000000001,0.17616054927140393,4
vit_b_32,ViT,n01739381,vine_snake,0.66,0.86,0.5592,0.7706666666666667,0.1008,0.1527272727272727,0.44079999999999997,0.4970675643689346,-0.04479999999999999,0.4906607781763887,0.3418465614492292,0.14,0.007000000000000006,0.17200000000000004,0.09400000000000008,0.52,0.653,0.488,0.566,0.3451169690489769,0.1912277914583683,0.18155141845345496,0.4503419464826584,0.017217359913047403,0.03025977723300457,6.560779384124505,0.4813752000000001,1.073472688931074,14
vit_b_32,ViT,n02028035,redshank,0.94,0.96,0.7965333333333333,0.9048,0.14346666666666663,0.15262411347517726,0.20346666666666668,0.7074665334139861,-0.058800000000000005,0.7974370264192112,0.5874290830777492,0.1399999999999999,0.21699999999999997,0.123,0.09299999999999997,0.8,0.723,0.817,0.847,0.5105773198604584,0.1489072073996067,0.12903132185339927,0.2508076837658882,0.01223883479833603,0.039100867696106434,6.575348151868674,0.8120060000000001,0.2637743229553838,4
vit_b_32,ViT,n02865351,bolo_tie,0.82,0.92,0.6952,0.8210666666666666,0.12479999999999991,0.15219512195121943,0.30479999999999996,0.6154169844567757,-0.07066666666666666,0.7060280400863849,0.5176203536826031,0.046666666666666634,0.20499999999999996,0.16099999999999992,0.06699999999999995,0.7733333333333333,0.615,0.659,0.753,0.4294557452201843,0.2203818029165268,0.16411857824772597,0.293308237195015,0.016523691322654487,0.037764598950743675,6.368857064618446,0.7090679999999999,0.4902475658753289,8
vit_b_32,ViT,n01629819,European_fire_salamander,0.92,0.98,0.7805333333333333,0.9066666666666666,0.13946666666666674,0.1515942028985508,0.2194666666666667,0.6877416300660131,-0.07266666666666668,0.7944627137598581,0.5445626898272273,0.1133333333333334,0.3330000000000001,0.05300000000000005,0.052000000000000046,0.8066666666666666,0.587,0.867,0.868,0.3885431373119354,0.21437729120254517,0.17609703838825225,0.35679601073265077,0.030260571520775558,0.05907230228185654,7.321293635488327,0.7837022,0.3359109552117006,3
vit_b_32,ViT,n02009912,American_egret,0.92,0.98,0.7808,0.9162666666666667,0.1392,0.15130434782608693,0.21919999999999995,0.6864266365094811,-0.04733333333333332,0.727514621950686,0.5420873416201949,0.21466666666666667,0.14400000000000002,0.133,0.08400000000000007,0.7053333333333334,0.776,0.787,0.836,0.38573766365647316,0.19194756120443343,0.11747055858373642,0.37051735758781434,0.022363768769428135,0.036009900234639645,6.48582209990666,0.6748426,0.6121538357728034,5
vit_b_32,ViT,n03733281,maze,0.9,0.96,0.764,0.8418666666666667,0.136,0.1511111111111111,0.236,0.6706467138311023,-0.06053333333333333,0.7486217689246405,0.5423055395314237,0.04933333333333334,0.31000000000000005,0.10899999999999999,0.05400000000000005,0.8506666666666667,0.59,0.791,0.846,0.4524661701917648,0.207530001103878,0.13527884393930434,0.2875125980377197,0.029508065972477196,0.059562760889530185,7.236063390963336,0.7422153999999999,0.3742161379904321,6
vit_b_32,ViT,n02415577,bighorn,0.8,1.0,0.6792,0.8890666666666667,0.12080000000000002,0.15100000000000002,0.3208,0.5956920811088027,-0.0648,0.5242674750089645,0.40824342495751337,0.04133333333333333,0.21900000000000008,0.11399999999999999,0.08900000000000008,0.7586666666666667,0.581,0.686,0.711,0.4538434988260269,0.19803723335266113,0.13814888283610344,0.3186146464943886,0.016273949053138493,0.04956371478736401,7.280826074971355,0.31647119999999995,0.9765018561594322,3
vit_b_32,ViT,n01514668,cock,0.82,0.96,0.6968,0.8674666666666667,0.12319999999999998,0.15024390243902436,0.3032,0.6075270231175867,-0.03506666666666667,0.6186629541707225,0.4754156578293381,0.1479999999999999,0.10999999999999999,0.11199999999999999,0.129,0.672,0.71,0.708,0.691,0.44454951167106627,0.21862474262714385,0.20421772614121436,0.345735958814621,0.014566843900829553,0.0428360191732645,7.32941208767243,0.5936706,0.6765985873096618,7
vit_b_32,ViT,n01558993,robin,0.94,1.0,0.7994666666666667,0.9058666666666667,0.1405333333333333,0.14950354609929073,0.20053333333333334,0.6930016042921388,-0.058799999999999984,0.797174529992044,0.5773545307583564,0.1439999999999999,0.22999999999999998,0.124,0.06499999999999995,0.796,0.71,0.816,0.875,0.4978696346282959,0.1760163339972496,0.1700823673605919,0.3361030209064484,0.016839880887418987,0.048918631747365,6.904105825268154,0.7943286,0.23522116530253206,3
vit_b_32,ViT,n01601694,water_ouzel,0.84,0.86,0.7149333333333333,0.8045333333333333,0.12506666666666666,0.14888888888888888,0.2850666666666667,0.6167319780133077,-0.05586666666666666,0.699617674727051,0.5062727149902916,0.16533333333333333,0.1529999999999999,0.11199999999999999,0.07999999999999996,0.6746666666666666,0.687,0.728,0.76,0.4185666400194168,0.17661105394363402,0.10393433213233948,0.2678571309149265,0.02023145420476794,0.04371039602905512,7.021289194623056,0.7341166000000001,0.39668802029470845,9
vit_b_32,ViT,n02108000,EntleBucher,0.7,0.98,0.596,0.9314666666666667,0.10399999999999998,0.14857142857142855,0.404,0.5128474870473134,-0.040400000000000005,0.5208885951247066,0.3942070207146889,0.2066666666666666,-0.0050000000000000044,0.18799999999999994,0.051999999999999935,0.49333333333333335,0.705,0.512,0.648,0.44429694533348085,0.25947792232036593,0.1362663161754608,0.2613702893257141,0.010701527930796146,0.04200396500527859,7.399702756577283,0.47827040000000004,0.951644727989708,3
vit_b_32,ViT,n02114712,red_wolf,0.56,0.96,0.4770666666666667,0.8186666666666667,0.08293333333333336,0.1480952380952381,0.5229333333333333,0.40896299608131936,-0.036266666666666655,0.48562484461232086,0.35123443397116594,0.06933333333333341,0.09100000000000008,0.11900000000000005,0.049000000000000044,0.49066666666666664,0.469,0.441,0.511,0.4865210819244385,0.1743124857544899,0.14958961740136145,0.3317770466208458,0.00946200261823833,0.040086390376091005,7.273617105862733,0.5930810000000001,0.7741668380962475,8
vit_b_32,ViT,n07742313,Granny_Smith,0.88,0.98,0.7506666666666667,0.88,0.1293333333333333,0.14696969696969694,0.2493333333333333,0.6377718749178127,-0.05,0.7292087032459676,0.5483211192687159,0.22666666666666668,0.08499999999999996,0.18400000000000005,0.04600000000000004,0.6533333333333333,0.795,0.696,0.834,0.5401915240287781,0.2071290636062622,0.24451291114091872,0.48620710998773575,0.004456948754377663,0.022418934442102908,7.054618658736907,0.7257397999999999,0.4406128744721509,7
vit_b_32,ViT,n13037406,gyromitra,1.0,1.0,0.8530666666666666,0.9242666666666667,0.14693333333333336,0.14693333333333336,0.14693333333333336,0.7245614496488969,-0.0634666666666667,0.8750821578502656,0.5920379012500712,0.1466666666666666,0.28900000000000003,0.121,0.031000000000000028,0.8533333333333334,0.711,0.879,0.969,0.36756115972995757,0.21616907477378844,0.18535016030073165,0.4458851951360703,0.027222219705581665,0.05583634756505489,7.529839699334215,0.8690737999999999,0.07597771587763666,1
vit_b_32,ViT,n02441942,weasel,0.42,0.96,0.3584,0.8093333333333333,0.06159999999999999,0.14666666666666664,0.6416,0.30376351155879333,-0.041066666666666675,0.3800267415435519,0.248692336036585,0.07600000000000001,0.09899999999999998,0.064,0.01100000000000001,0.344,0.321,0.356,0.409,0.47423983335494996,0.19703759849071503,0.12322118774056434,0.2818479487299919,0.01599948447663337,0.047945139296352864,7.425307164855208,0.638508,0.7374676459442084,8
vit_b_32,ViT,n03796401,moving_van,0.42,0.78,0.3584,0.6896,0.06159999999999999,0.14666666666666664,0.6416,0.30376351155879333,-0.046799999999999994,0.34016744473949073,0.230619579622196,0.07999999999999996,0.009000000000000008,0.127,0.034999999999999976,0.34,0.411,0.293,0.385,0.4526412582397461,0.2579267740249634,0.1654783208668232,0.27524460285902025,0.018645339366048574,0.04463753789663315,7.481778815210322,0.42313979999999995,1.1860003132271828,14
vit_b_32,ViT,n03240683,drilling_platform,0.86,0.92,0.7341333333333333,0.8421333333333333,0.12586666666666668,0.14635658914728683,0.2658666666666667,0.6206769586829025,-0.076,0.7430566374608315,0.5314850512830075,0.10933333333333328,0.20199999999999996,0.15700000000000003,0.031000000000000028,0.7506666666666667,0.658,0.703,0.829,0.5476753067970276,0.21173351496458054,0.16439680591225625,0.27047758728265764,0.013060250859707594,0.038782490491867064,7.042809393146914,0.7561892,0.3824596779365267,7
vit_b_32,ViT,n04409515,tennis_ball,0.86,0.92,0.7341333333333333,0.8752,0.12586666666666668,0.14635658914728683,0.2658666666666667,0.6206769586829025,-0.05453333333333332,0.7167315244604834,0.5432497803667764,0.14,0.138,0.16000000000000003,0.06899999999999995,0.72,0.722,0.7,0.791,0.447588409781456,0.21385584264993668,0.26540745586156844,0.4972556161880493,0.009386592872906475,0.02778387289494276,6.9192765146856425,0.6911644,0.45504202627269913,7
vit_b_32,ViT,n02497673,Madagascar_cat,0.78,0.96,0.6658666666666667,0.8461333333333333,0.11413333333333331,0.1463247863247863,0.3341333333333333,0.5628172421955131,-0.04826666666666666,0.6113618510848028,0.4187649086879042,0.033333333333333326,0.21500000000000008,0.07400000000000007,0.11399999999999999,0.7466666666666667,0.565,0.706,0.666,0.43821690559387205,0.20626031637191772,0.12550390303134917,0.2954047879576683,0.01849950768519193,0.05092787183821201,7.416461174541383,0.5532520000000001,0.6968843073447006,5
vit_b_32,ViT,n01592084,chickadee,0.96,0.98,0.8197333333333333,0.9061333333333333,0.14026666666666665,0.1461111111111111,0.1802666666666667,0.6916866107356073,-0.07333333333333333,0.8333587207365781,0.582795578509414,0.15466666666666662,0.18699999999999994,0.14500000000000002,0.07799999999999996,0.8053333333333333,0.773,0.815,0.882,0.44227746248245237,0.19211313128471375,0.1294523546099663,0.2759487110376358,0.009268895145505667,0.030462855100631715,7.112595681295432,0.8397197999999999,0.15221453030083518,3
vit_b_32,ViT,n01531178,goldfinch,0.98,1.0,0.8373333333333334,0.9504,0.1426666666666666,0.14557823129251696,0.16266666666666663,0.7035215527443913,-0.06133333333333333,0.8483961562812329,0.6151551058992355,0.128,0.21999999999999997,0.124,0.09499999999999997,0.852,0.76,0.856,0.885,0.48650130748748777,0.1736438900232315,0.19109980195760726,0.38392069160938264,0.010140547666233034,0.028283621445298196,6.678732178497316,0.8401699999999999,0.17492980520098442,2
vit_b_32,ViT,n02017213,European_gallinule,0.98,1.0,0.8378666666666666,0.9469333333333333,0.14213333333333333,0.14503401360544219,0.16213333333333335,0.7008915656313285,-0.06720000000000001,0.8460448029637336,0.5961702067183602,0.20133333333333336,0.20899999999999996,0.11099999999999999,0.061999999999999944,0.7786666666666666,0.771,0.869,0.918,0.4616728687286377,0.19669610142707825,0.20929667949676514,0.3991410082578659,0.019870045725256205,0.05479391716420651,7.3623576141396505,0.8360718,0.15084891760386865,2
vit_b_32,ViT,n07734744,mushroom,0.38,0.98,0.32506666666666667,0.8914666666666666,0.054933333333333334,0.14456140350877192,0.6749333333333334,0.27088867264550404,-0.021066666666666678,0.35902032637619413,0.24022017018080608,0.11333333333333334,-0.035999999999999976,0.08100000000000002,0.07600000000000001,0.26666666666666666,0.416,0.299,0.304,0.3813575851917267,0.21517293125391007,0.20337053805589675,0.4795532977581024,0.02470779328607023,0.04974849846214056,7.436101470859587,0.6128182,0.6780913429716844,7
vit_b_32,ViT,n02342885,hamster,1.0,1.0,0.8562666666666666,0.9261333333333334,0.14373333333333338,0.14373333333333338,0.14373333333333338,0.7087815269705181,-0.07026666666666666,0.865995488166809,0.6275656792254071,0.22799999999999998,0.11399999999999999,0.16500000000000004,0.08899999999999997,0.772,0.886,0.835,0.911,0.5077643895149231,0.2207491284608841,0.25581183955073356,0.4050674903392792,0.0044197727320715785,0.02595724545419216,7.485067239179741,0.8578482,0.1284395109210129,1
