wnid,compactness,dispersion,margin,n_imgs,model
n03188531,0.4104371666908264,0.3314762142561581,0.6473177671432495,38,vit_b_32
n03196217,0.31556522846221924,0.22270978287646823,0.48310309648513794,30,vit_b_32
n03197337,0.31463950872421265,0.23214319013395532,0.38431280851364136,30,vit_b_32
n03201208,0.29873400926589966,0.2253199998588681,0.6141604781150818,40,vit_b_32
n03207743,0.2982274293899536,0.1618369135369211,0.6677953004837036,42,vit_b_32
n03207941,0.37663397192955017,0.2645306336054814,0.6349900960922241,27,vit_b_32
n03208938,0.2631482481956482,0.15825683165217377,0.5331670641899109,48,vit_b_32
n03216828,0.3397451937198639,0.23613088146127093,0.5577566623687744,28,vit_b_32
n03218198,0.19237680733203888,0.14446297199471847,0.48100781440734863,48,vit_b_32
n03220513,0.30576658248901367,0.19802745760816412,0.4972149133682251,39,vit_b_32
n03223299,0.4620242416858673,0.30544129690682603,0.7388728260993958,32,vit_b_32
n03240683,0.2115018516778946,0.12792329695510357,0.6727269291877747,43,vit_b_32
n03249569,0.412618488073349,0.3133574104328612,0.47306394577026367,25,vit_b_32
n03250847,0.44575273990631104,0.34622511685801105,0.4730640649795532,35,vit_b_32
n03255030,0.3807626962661743,0.2772325249414052,0.3546808958053589,32,vit_b_32
n03259280,0.39502036571502686,0.2703284268718938,0.4809277057647705,38,vit_b_32
n03271574,0.3021913468837738,0.18908464422913596,0.6973214149475098,43,vit_b_32
n03272010,0.33092403411865234,0.23145005975946872,0.36339253187179565,35,vit_b_32
n03272562,0.17592859268188477,0.10992953525961476,0.32819849252700806,46,vit_b_32
n03290653,0.1934136301279068,0.1313764354095271,0.3637735843658447,48,vit_b_32
n03291819,0.4674914479255676,0.36125074541907926,0.5542173385620117,32,vit_b_32
n03297495,0.2840518057346344,0.19889336018690287,0.43092572689056396,41,vit_b_32
n03314780,0.3647335171699524,0.24850678849410812,0.5834099054336548,41,vit_b_32
n03325584,0.33139893412590027,0.23971261585299422,0.7671781778335571,42,vit_b_32
n03337140,0.29318225383758545,0.2199293339455424,0.4323119521141052,44,vit_b_32
n03344393,0.23376254737377167,0.12595197137401537,0.7322731614112854,46,vit_b_32
n03345487,0.2764383554458618,0.20661806986417794,0.6257632970809937,41,vit_b_32
n03347037,0.4175916910171509,0.29465076151087594,0.7500070333480835,31,vit_b_32
n03355925,0.31493520736694336,0.22733821972446921,0.5809923410415649,39,vit_b_32
n03372029,0.40239959955215454,0.30868635716155834,0.4441317915916443,18,vit_b_32
n03376595,0.3589276373386383,0.2638263735520636,0.6384342312812805,38,vit_b_32
n03379051,0.19660939276218414,0.10820354292888006,0.7509095072746277,44,vit_b_32
n03384352,0.24989672005176544,0.17553816836040617,0.7580925822257996,40,vit_b_32
n03388043,0.3231002688407898,0.23191495522995867,0.7322732210159302,44,vit_b_32
n03388183,0.32223188877105713,0.21709150405252364,0.42034804821014404,41,vit_b_32
n03388549,0.26574379205703735,0.17746099906628565,0.5453985929489136,45,vit_b_32
n03393912,0.1560094803571701,0.0840682412618846,0.7310576438903809,48,vit_b_32
n03394916,0.28113308548927307,0.17237612111923376,0.5187218189239502,39,vit_b_32
n03400231,0.38109856843948364,0.2907118784583718,0.3246946334838867,27,vit_b_32
n03404251,0.32107916474342346,0.2218645293449155,0.6062281131744385,44,vit_b_32
n03417042,0.21898232400417328,0.14580019344398337,0.5942349433898926,47,vit_b_32
n03424325,0.2832692563533783,0.19511791118271662,0.4040794372558594,41,vit_b_32
n03425413,0.342618465423584,0.22622247391147296,0.6909605264663696,45,vit_b_32
n03443371,0.350686252117157,0.26560667366452945,0.45308125019073486,29,vit_b_32
n03444034,0.28547415137290955,0.18176044536846492,0.7371546030044556,49,vit_b_32
n03445777,0.21744729578495026,0.12239388991604061,0.834701418876648,44,vit_b_32
n03445924,0.27209052443504333,0.1776800686044034,0.8421087861061096,40,vit_b_32
n03447447,0.16445426642894745,0.08781992014844792,0.8389843106269836,48,vit_b_32
n03447721,0.2657240331172943,0.18500657743457313,0.6462215781211853,39,vit_b_32
n03450230,0.361889511346817,0.2760608612293021,0.25307583808898926,34,vit_b_32
n03452741,0.2754381597042084,0.19374680192107627,0.3001038432121277,37,vit_b_32
n03457902,0.3528158664703369,0.24349149447327192,0.6859503388404846,42,vit_b_32
n03459775,0.3040768802165985,0.2138037830019287,0.48759305477142334,39,vit_b_32
n03461385,0.35871124267578125,0.2847377857917602,0.5142414569854736,29,vit_b_32
n03467068,0.36601582169532776,0.26137594858665536,0.8645529747009277,43,vit_b_32
n03476684,0.4289555549621582,0.3458747880573459,0.5666377544403076,26,vit_b_32
n03476991,0.44808855652809143,0.3701618832279814,0.44501954317092896,20,vit_b_32
n03478589,0.20292925834655762,0.1488418459990707,0.5328922271728516,39,vit_b_32
n03481172,0.4172188341617584,0.33037938714983345,0.3285644054412842,30,vit_b_32
n03482405,0.3806885778903961,0.27342113443626487,0.47135746479034424,35,vit_b_32
n03483316,0.33733201026916504,0.2502520151720064,0.5704218149185181,28,vit_b_32
n03485407,0.29164615273475647,0.21899979732991973,0.3085997700691223,31,vit_b_32
n03485794,0.30145034193992615,0.21029575609834472,0.7121859192848206,37,vit_b_32
n03492542,0.2607676386833191,0.17378622188222814,0.7527821063995361,40,vit_b_32
n03494278,0.45088139176368713,0.349759306523377,0.7513219118118286,37,vit_b_32
n03495258,0.21076828241348267,0.13119900506751822,0.8806512951850891,46,vit_b_32
n03496892,0.2771076261997223,0.19372308601160768,0.3204609751701355,38,vit_b_32
n03498962,0.396788626909256,0.3170604918191059,0.3285644054412842,31,vit_b_32
n03527444,0.32958799600601196,0.22298699907488398,0.49591243267059326,38,vit_b_32
n03529860,0.3152380883693695,0.24426485071279988,0.3637737035751343,31,vit_b_32
n03530642,0.3687939941883087,0.23247990172607932,0.514816403388977,36,vit_b_32
n03532672,0.5281004905700684,0.4131484280613966,0.549768328666687,18,vit_b_32
n03534580,0.35762640833854675,0.2857720661903285,0.2530759572982788,35,vit_b_32
n03535780,0.35103121399879456,0.25455315860735916,0.268068790435791,36,vit_b_32
n03538406,0.27751511335372925,0.2023423707433786,0.4995419979095459,42,vit_b_32
n03544143,0.20413285493850708,0.11663934942327765,0.8598161339759827,47,vit_b_32
n03584254,0.29433122277259827,0.20619065610008444,0.6226890087127686,39,vit_b_32
n03584829,0.3317301273345947,0.23149942869234416,0.6239707469940186,43,vit_b_32
n03590841,0.13203419744968414,0.06871421559100534,0.8722149133682251,48,vit_b_32
n03594734,0.33822864294052124,0.23303185047711938,0.7689971923828125,35,vit_b_32
n03594945,0.2811886668205261,0.21526743191165876,0.6690396070480347,40,vit_b_32
n03595614,0.32173073291778564,0.24553980879956303,0.3802872896194458,41,vit_b_32
n03598930,0.3737432360649109,0.23498831419645183,0.8041912913322449,46,vit_b_32
n03599486,0.22741256654262543,0.1603659344015371,0.8095685243606567,47,vit_b_32
n03602883,0.33526596426963806,0.2413122076428523,0.7308595180511475,37,vit_b_32
n03617480,0.3054860532283783,0.22247793118018158,0.6685277819633484,42,vit_b_32
n03623198,0.31169500946998596,0.20859688648562616,0.7497982978820801,39,vit_b_32
n03627232,0.34779906272888184,0.2417873768601245,0.7271118760108948,40,vit_b_32
n03630383,0.34126216173171997,0.28064380665006056,0.6239729523658752,40,vit_b_32
n03633091,0.4766029119491577,0.3738307586509581,0.4198673367500305,19,vit_b_32
n03637318,0.40888503193855286,0.30646203894280016,0.1458774209022522,26,vit_b_32
n03642806,0.29729634523391724,0.23153127075079705,0.10132122039794922,13,vit_b_32
n03649909,0.3254413306713104,0.2329144022645473,0.6569133996963501,43,vit_b_32
n03657121,0.33854591846466064,0.23788728292312658,0.5045691728591919,27,vit_b_32
n03658185,0.4018493890762329,0.33907921242968103,0.45746898651123047,16,vit_b_32
n03661043,0.3812047243118286,0.2907493339455906,0.37927526235580444,32,vit_b_32
n03662601,0.1553591936826706,0.08894910952078533,0.7126742005348206,47,vit_b_32
n03666591,0.4059502184391022,0.2984006310092797,0.5493550300598145,28,vit_b_32
n03670208,0.25660017132759094,0.18531978141725272,0.6278105974197388,39,vit_b_32
n03673027,0.2094307392835617,0.13635111248367562,0.5577567219734192,45,vit_b_32
n03676483,0.3594009280204773,0.24070459807781594,0.5834099054336548,40,vit_b_32
n03680355,0.28796276450157166,0.2054895034414638,0.5186739563941956,46,vit_b_32
n03690938,0.3497248589992523,0.25967084622277836,0.3692576289176941,35,vit_b_32
n03691459,0.3399544358253479,0.24293764109204496,0.494864284992218,30,vit_b_32
n03692522,0.47785162925720215,0.38418628495499263,0.7225430011749268,23,vit_b_32
n03697007,0.40920233726501465,0.303180181086042,0.6925618052482605,34,vit_b_32
n03706229,0.3461802005767822,0.21779260408382486,0.49631059169769287,37,vit_b_32
n03709823,0.30525922775268555,0.22463028787632058,0.3667019009590149,32,vit_b_32
n03710193,0.4045100510120392,0.2803317721162516,0.5112963318824768,44,vit_b_32
n03710637,0.318315714597702,0.2593793493271129,0.10182619094848633,12,vit_b_32
n03710721,0.26423564553260803,0.21993633001780508,0.10182631015777588,20,vit_b_32
n03717622,0.2309618592262268,0.1211909343538921,0.6455268263816833,48,vit_b_32
n03720891,0.37816500663757324,0.2877592582974799,0.6723383069038391,43,vit_b_32
n03721384,0.2609221935272217,0.1725257489868326,0.7719873189926147,42,vit_b_32
n03724870,0.41395699977874756,0.30311274200405913,0.5853394865989685,27,vit_b_32
n03729826,0.3970332443714142,0.26181238428948755,0.6109007596969604,37,vit_b_32
n03733131,0.21348880231380463,0.11989508662633963,0.8476361036300659,47,vit_b_32
n03733281,0.2605157792568207,0.16225434572384656,0.870053768157959,45,vit_b_32
n03733805,0.35585451126098633,0.2500016058881378,0.4918583631515503,39,vit_b_32
n03742115,0.3988955616950989,0.2954795978741982,0.5813204646110535,31,vit_b_32
n03743016,0.27878472208976746,0.1904067646361641,0.671610951423645,40,vit_b_32
n03759954,0.42001137137413025,0.32964246134637115,0.6284787654876709,24,vit_b_32
n03761084,0.3415836691856384,0.260643789798555,0.5241895318031311,25,vit_b_32
n03763968,0.39251115918159485,0.28418533057223705,0.4954599142074585,35,vit_b_32
n03764736,0.36101335287094116,0.26510215040511814,0.7191896438598633,29,vit_b_32
n03769881,0.20977187156677246,0.161627761819037,0.4793742299079895,39,vit_b_32
n03770439,0.41923561692237854,0.35983261047652815,0.6569857001304626,29,vit_b_32
n03770679,0.31136083602905273,0.2531849425215039,0.4292629361152649,25,vit_b_32
n03773504,0.3056688904762268,0.2192677616304571,0.08787870407104492,20,vit_b_32
n03775071,0.2933412790298462,0.18610705993340623,0.4858167767524719,35,vit_b_32
n03775546,0.23597288131713867,0.1629123975933354,0.6084672212600708,40,vit_b_32
n03776460,0.3780355155467987,0.30008731851422216,0.5337215065956116,27,vit_b_32
n03777568,0.16974304616451263,0.11826228957385342,0.7194647192955017,46,vit_b_32
n03777754,0.3843330144882202,0.31543458158024745,0.5525404810905457,30,vit_b_32
n03781244,0.27796322107315063,0.19793834988595527,0.2681010365486145,27,vit_b_32
n03782006,0.2881215810775757,0.2317867718022717,0.12545239925384521,19,vit_b_32
n03785016,0.2854807376861572,0.20920932328803846,0.39044296741485596,36,vit_b_32
n03786901,0.35754886269569397,0.256347441781014,0.7332985401153564,40,vit_b_32
n03787032,0.3469555675983429,0.24936596350073473,0.24805474281311035,37,vit_b_32
n03788195,0.1684371680021286,0.0994713521785024,0.49721479415893555,46,vit_b_32
n03788365,0.2680087089538574,0.1678688698343719,0.630974292755127,48,vit_b_32
n03791053,0.2375868409872055,0.17591179605459542,0.39044320583343506,45,vit_b_32
n03792782,0.2594223916530609,0.191614395312404,0.49846315383911133,41,vit_b_32
n03792972,0.2265702337026596,0.13443065926470285,0.7370514273643494,47,vit_b_32
n03793489,0.38197988271713257,0.332448846500693,0.595543622970581,16,vit_b_32
n03794056,0.37561556696891785,0.2528711329742535,0.7495360970497131,42,vit_b_32
n03796401,0.3207545876502991,0.24834728328244937,0.35412871837615967,21,vit_b_32
n03803284,0.3881385624408722,0.26715741881683963,0.6884503364562988,32,vit_b_32
n03804744,0.38676780462265015,0.2982728062950893,0.5068094730377197,32,vit_b_32
n03814639,0.32474786043167114,0.2582445914533475,0.7866230607032776,32,vit_b_32
n03814906,0.3294091522693634,0.23321558429943604,0.5114133358001709,44,vit_b_32
n03825788,0.39093291759490967,0.2942195875645596,0.5226131081581116,43,vit_b_32
n03832673,0.34062162041664124,0.26193603756589995,0.101321280002594,19,vit_b_32
n03837869,0.25022226572036743,0.17328273533099461,0.4667576551437378,39,vit_b_32
n03838899,0.2896767854690552,0.21473130045992342,0.35267239809036255,32,vit_b_32
n03840681,0.30494797229766846,0.19752189649822885,0.7973819375038147,40,vit_b_32
n03841143,0.15191525220870972,0.07558915448925135,0.8364840745925903,50,vit_b_32
n03843555,0.43512120842933655,0.3155075216596419,0.8187728524208069,33,vit_b_32
n03854065,0.24310249090194702,0.14082924170399205,0.5913364887237549,43,vit_b_32
n03857828,0.1917140781879425,0.11241884648420288,0.6621308326721191,46,vit_b_32
n03866082,0.34625720977783203,0.2960992267291472,0.34394538402557373,13,vit_b_32
n03868242,0.2460750937461853,0.17831393858804,0.259610652923584,43,vit_b_32
n03868863,0.3706391155719757,0.27313393638455574,0.4040793776512146,24,vit_b_32
n03871628,0.46017739176750183,0.3676815494496877,0.5542172789573669,25,vit_b_32
n03873416,0.26371145248413086,0.17791976607669122,0.31994539499282837,34,vit_b_32
n03874293,0.24953718483448029,0.1359974954026103,0.8570249676704407,46,vit_b_32
n03874599,0.26564231514930725,0.17572639784526764,0.36202478408813477,34,vit_b_32
n03876231,0.40847545862197876,0.2823774277417641,0.5528929829597473,33,vit_b_32
n03877472,0.41215112805366516,0.31630029301098334,0.6685278415679932,37,vit_b_32
n03877845,0.30845561623573303,0.22372601802018613,0.45806705951690674,41,vit_b_32
n03884397,0.32117322087287903,0.20902568448754125,0.7595646381378174,42,vit_b_32
n03887697,0.40188437700271606,0.2981833775705146,0.27262943983078003,33,vit_b_32
n03888257,0.21337616443634033,0.12336219892950939,0.7106924057006836,47,vit_b_32
n03888605,0.3359209895133972,0.22965756493269648,0.2680690288543701,37,vit_b_32
n03891251,0.3670786917209625,0.2876615742268131,0.7660667896270752,38,vit_b_32
n03891332,0.341289758682251,0.22306056942564498,0.7536460757255554,47,vit_b_32
n03895866,0.312190443277359,0.22642108292090643,0.32819849252700806,29,vit_b_32
n03899768,0.4594219923019409,0.358721025819787,0.46559667587280273,36,vit_b_32
n03902125,0.2971542179584503,0.19176268443675082,0.5072985887527466,38,vit_b_32
n03903868,0.3605678975582123,0.2846744971862343,0.46675753593444824,34,vit_b_32
n03908618,0.3960842788219452,0.30064458357084517,0.5142415165901184,33,vit_b_32
n03908714,0.4560823440551758,0.3505532908846985,0.5448431372642517,27,vit_b_32
n03916031,0.3513331115245819,0.27696584220410386,0.38621270656585693,38,vit_b_32
n03920288,0.4101129174232483,0.3110178575134274,0.6988814473152161,34,vit_b_32
n03924679,0.20967014133930206,0.1295487412760338,0.3347567319869995,48,vit_b_32
n03929660,0.2922104597091675,0.1919850910106947,0.7935504913330078,37,vit_b_32
n03929855,0.22340036928653717,0.131916056189486,0.6407508254051208,41,vit_b_32
n03930313,0.2711993157863617,0.18568078571720018,0.4079288840293884,44,vit_b_32
n03930630,0.25366100668907166,0.19019075440686825,0.4456656575202942,37,vit_b_32
n03933933,0.35743826627731323,0.2732760861274464,0.3255773186683655,29,vit_b_32
n03935335,0.28835955262184143,0.18092726067100437,0.8629732728004456,46,vit_b_32
n03937543,0.3333367705345154,0.2445233446390259,0.6306159496307373,40,vit_b_32
n03938244,0.35653719305992126,0.26035528411554837,0.6427732110023499,40,vit_b_32
n03942813,0.2678270936012268,0.1953904106416017,0.6694431304931641,41,vit_b_32
n03944341,0.31148526072502136,0.2131501392295798,0.8652035593986511,44,vit_b_32
n03947888,0.19109556078910828,0.12892103614600406,0.35519707202911377,41,vit_b_32
n03950228,0.3466701805591583,0.26767331293682695,0.20677345991134644,27,vit_b_32
n03954731,0.292140394449234,0.17967109375762016,0.7885016202926636,45,vit_b_32
n03956157,0.19917899370193481,0.12457820223518379,0.712324321269989,47,vit_b_32
n03958227,0.45289120078086853,0.361613600795591,0.7088570594787598,19,vit_b_32
n03961711,0.35270121693611145,0.25745105825983666,0.7174271941184998,29,vit_b_32
n03967562,0.3928738236427307,0.2838797491082825,0.4819260239601135,40,vit_b_32
n03970156,0.47114333510398865,0.36180709305704256,0.6147424578666687,27,vit_b_32
n03976467,0.24955354630947113,0.17131696865550075,0.5791147351264954,45,vit_b_32
n03976657,0.49054989218711853,0.37777067465335196,0.580992579460144,27,vit_b_32
n03977966,0.21396979689598083,0.16247114572511326,0.36264657974243164,40,vit_b_32
n03980874,0.3237658739089966,0.23042305235292118,0.45680928230285645,37,vit_b_32
n03982430,0.315395712852478,0.22863351607813498,0.8355871438980103,43,vit_b_32
n03983396,0.3449192941188812,0.24285540479476486,0.3649829626083374,34,vit_b_32
n03991062,0.3571135699748993,0.26220933448369793,0.6859502792358398,44,vit_b_32
n03992509,0.3012623190879822,0.2079026060442799,0.9086571931838989,45,vit_b_32
n03995372,0.4452565312385559,0.34474892227889176,0.5704218149185181,19,vit_b_32
n03998194,0.3340337872505188,0.22347501916703397,0.7388728857040405,35,vit_b_32
n04004767,0.3663240075111389,0.2831246334127093,0.3347567319869995,28,vit_b_32
n04005630,0.44669651985168457,0.34714829834416516,0.686522364616394,29,vit_b_32
n04008634,0.3207363188266754,0.24383035501208117,0.08787870407104492,19,vit_b_32
n04009552,0.3247924745082855,0.24636723034152222,0.6247727274894714,34,vit_b_32
n04019541,0.29132959246635437,0.17155359432430894,0.8225396871566772,47,vit_b_32
n04023962,0.42721372842788696,0.3469664076522901,0.7666693925857544,29,vit_b_32
